,Text
45,"
I applied to 2 universities back in January/Feb and got accepted in both. I went with the private one as that one was more suitable for my goals. My initial plan was to go for September intake but my university (where I completed my BS this year) didn't give me my transcript in time and I had to defer my admission. Meanwhile I noticed my passport was about to expire so I applied for a renewal in the first week of September. My initial pick-up date was 3 October but as we all 
know all passports were delayed due to Pakistan not having enough papers. The problem is I got my i-20 and everything is ready but I don't have my new passport yet and no one's giving any information when I will even receive it. Can I apply on my old passport which is about to expire in February as I don't wanna miss this intake. Or can anyone tell me when they're going to print new passports? As I have heard they haven't started printing these new passports.
"
46,"
I got accepted to USF(bachelors in CS) with about 12k USD scholarship/year. However, my family, at most, can contribute upto 5k USD per year. The total cost per year is about 32k USD, is it manageable to cover the rest of the costs with part time job?
P.S: I also will have to maintain my GPA to keep my scholarship valid for 4 years.
"
47,"
Hello, there!
In April 23, I got accepted into University of Alabama At Birmingham (UAB) and Oregon State University for MS Mechanical Engineering and Gannon University for MS Engineering Management Program. Afterwards I applied for US visa with UAB of date 26th May. Unfortunately my visa got refused under 214-B. Now I am unable to book an early appointment as the starting date of my semester is Aug, 23rd.
Now, I am thinking to apply for UK as I got 2 offers from UK 
universities as well Brunel University London (MS Automotive Engineering) and Cardiff University (MS Advanced Mechanical Engineering).
Is it a wise decision to get admitted into any of the UK university, As I don't wanna miss this opportunity aswell.
I need good advice regarding this?
Thanks!!!
2
Like
Comment
Send
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook"
48,"
Appointment in ISLAMABAD Embassy 9:30 AM today. Got rejection under 
214(b)
. 
Background
:
Got accepted to 5 universities (University of North Carolina Charlotte, Virginia Tech, University of Illinois Chicago, UTD, and University of Southern Mississippi)
Interview:
Q1:
 Why Are you going to the US? 
Ans: To pursue a Masters degree in Computer Science
Q2:
 Why this university (University of North Carolina Charlotte)?
Ans: I found the courses offered in this university to be more relevant to my interests
Q3:
 Who is funding?
Ans: 
My father
Q4
: What does he do? 
Ans: 
He worked XYZ job abroad
Q5:
 Is he retired?
Ans: 
Currently looking for a job locally 
Q6:
 Any international travel?
Ans
: yes, visited Saudi Arabia in 2013 and 2014
Please let me know which question I could not satisfy and how can I answer those better. It would help me in my second interview. Also, what changes can be made in the application for the second interview.
Also, I am wondering that could my rejection be due to my current university ranking? UNCC 
91
, highest other admitted university ranking: 
40
. (
These rankings are based on US news CS ranking
) 
"
49,"
F1 Visa Interview 
Status: Rejected
Consulate: Karachi
15/12/2022 8:30AM
Counter 7 Young American guy without beard
Students before me for undergraduate programs were rejected and one student for masters degree was accepted only. 
Me: Good Morning officer!
Him: Why this course?
Me: I chose bs business administration as i belong to a business related family, my father and brother both are successful businessmen, i have interest in business as this course will enhance my business skills as ill learn about all aspects of business including economics, marketing, supply chain and information system 
He gave a smile, seemed like he thought i was confident abt my program like know how, and stood up took my passport inside and came back
Him:Why this university?
 I did an internship at an educational consultancy where i got to know about university of UTAH then i did my research and got to know about unique majors that university is providing and big campus situated in 1526 acres, diversification of students, support system for students, i got scholarship of 35000$ across 4 years and last factor was location, which is salt lake city, it is one of the liveable cities in US and top preference for international student because of the business opportunities.
Passed me my docs with rejection slip and said sorry you’re not eligible for the visa under section 214B. 
Can anyone guide me where i went wrong as I cant seem to understand with only two questions how he rejected me. My D160 was perfect also funding and my family ties are also good as I’ll have to come back to takeover my family business. 
Ps: i applied on basis of my o level grades
"
50,"
Questions:
1. Are private O Levels candidates accepted in US universities? 
2. What is the reasonable track? 
a) 
to apply with O Levels (private), and seek admission for the for foundation + Graduation program? 
b) completed A Levels, and then proceed for university application?
3. Is private O level and A Levels Is accepted for university admission?
Appreciate your authentic guidance?
"
51,"
Hello.
I have been emailing professors for positions in their respective PhD programs since April but have not gotten a positive response from anywhere. Then, a few days back, my application for a PhD program in one of the universities got accepted. Now they're asking me to upload my documents etc. How is it possible that none of the professors accepted me but I still got in? What do I do about the funding? I called the uni and they said all TA positions are taken. Everywhere 
on this group and the PhD holders from USA around me are saying that PhD is always fully funded. What am I supposed to do? I'm still emailing the professors that haven't responded from that uni.
"
52,"
Hello group members!
I want to do undergraduate in CS from MIT. I know it's extremely hard to land at this institution but I have a great academic record and academic achievements however I don't have done any major extra curricular activities. Alumni's of MIT suggest that you should have something in your profile that MIT lacks and you have to show them that you are able to fulfill the required gap in order to get accepted. CS is a very competitive field to get into, so 
please tell me which domain with CS combined should I choose in order to land at MIT? What extra curriculars should I do? And which thing that MIT lacks and what they are looking for in the students nowadays?
Please note that I am looking for some serious advice. So, if you don't have any advice, please don't make your input here.
"
53,"
VISA EXPERIENCE
VO: Hey. How're you doing?
Me: I'm good. How's your day going?
VO: It's been real busy. So where are you going?
Me: 
I'm going to California. (Handed over my passport and I-20)
VO: Great. So what's your Major?
Me: I'll pursue my Masters degree in Engineering Management.
VO: So you're doing your Masters in Management? Is it MA or MS or MBA?
Me: No Sir it's MS.
VO: Here it's stated on your I-20 that your Major would be Engineering but you're saying Engineering Management. Why that so?
Me: I don't know Sir.
VO: Also learning English would be part of your Pathway Program? You didn't give your English Proficiency test?
Me: No Sir I gave English language test i.e ITep  which was asked by the University.
VO: So you'll study English for how many semesters?
Me: Just 1 semester.
VO: Why this University? 
Me: (Started giving my answer but he interrupted me)
VO: Which other Universities have you applied to?
Me: University of the Pacific
University of South Carolina
University of South Florida
University of Dayton
VO: Got acceptance from all of them?
Me: Yes Sir, just 1 reject for South Carolina. 
VO: I can see there's a huge amount of expenses mentioned on your I-20. How you're going to manage it?
Me: Sir my father would take care of all the expenses.
VO: What does he do?
Me: He works as an architect engineer at ministry of defense and architecture Riyadh Saudi Arabia.
VO: Is he a government employee?
Me: Yes
VO: What's his position?
Me: Senior engineer
VO: What I meant was what's his scale 17th, 18th or 19th?
Me: There's no scale system in Saudi Arabia.
VO: I'm sorry I didn't heard the Saudia part.
VO: So where's your family?
Me: They're currently in Saudia.
VO: So you live here alone?
Me: Yes Sir for now.
VO: When did you graduate?
Me: Last year. September 2018
VO: What are you doing since then?
Me: I did few internships related to my field and then I started my own animation house.
VO: Alright. Please give me 1-2 minutes.
Me: Do you need to see my bank statement?
VO: No that won't be needed.
Me: Sir I've been preparing for this attempt for too long and its been a really tough journey. 
VO: (Smiled and didn't say a word)
Then finally VO: I'm going to give you a good news then, YOUR VISA IS ACCEPTED. Have a good time in US. (Handed me a blue slip)
Me: Thank you so much Sir. I can't tell you how much this means to me. 
(Then I left the consulate and got me passport in the next 2-3 days) 
Best of luck to everyone who are going to apply for the VISA in the coming time. The only key thing is your confidence, so have faith in ALLAH (S.W.T) and everything would be fine.
"
54,"
Dear All,
Is there anyone from Southern Illinois University,Edwardsville. 
I have been accepted there for the Industrial Engineering Program with a scholarship of worth 15000$ for two years.
Need 
to get some info regarding the university,living,rent and other expenses in order to evaluate my budget. 
Considering the fact that I have also been accepted in Concordia University,Canada. What will be the best option in terms of job and Visa ratio of USA?
"
55,"
Interview Experience
Islamabad Embassy, 30th July, 2021.
8 A.M
Visa Status: Approved
Profile:
University: Northeastern University
Program: MS in HR Management
Undergrad GPA: 3.75
IELTS: 8.0
Questions VO asked me:
VO: Is it a masters program?
ME: Yes, masters.
VO: Why are you going to the US?
ME: To pursue my masters degree in Human Resource Management from Northeastern University in Boston.
VO: Did you apply to any other universities?
ME: Yes, I applied to two other universities. Boston University and University of Notre Dame, in Indiana. 
VO: Were you accepted to any of those?
ME: I was rejected by Notre Dame but accepted into Boston University.
VO: Have you ever travelled abroad?
ME: No, I haven't
VO: So you have a brother in the US?
ME: Yes, my brother lives in US. He is also a graduate of Northeastern University. And is currently working there in a company. 
VO: Why did you choose to pursue this program now?
ME: Well I graduated last year with my bachelors degree. Since then I've been working in a school as an English teacher. I was made HOD of the English department & I became interested in HR management. And since there weren't many good options for this degree in Pakistan, I thought why not go to the US.
VO: Who is your sponsor?
ME: My father is my sponsor.
VO: What does your sponsor do?
ME: He is a recently retired police officer from Punjab police. He currently owns a pharmacy business in Lahore.
VO: Ok, I'm approving your visa. 
I found the VO to be very professional. He would interrupt most my answers by saying ""Ok got it"" when he wanted me to stop talking and I would. I was honest and confident. That's the key. Also your choice of University really matters, in my opinion. 
3 guys were rejected before me. 1 girl who went before me was approved.  They were all re-applying. This was my first attempt. 
Good luck everyone!
"
56,"
Hello and Eid Mubarak!
I'm planning to go for my post-grad studies this Fall-23 and have been accepted by the University of San Francisco in their Energy Systems Program. The University has offered me a $10k scholarship for the whole academic year, and the rest will be funded through student loan (cos I don't want to use my PKR savings to fund my studies). 
Total per annum expenses are (incl. living, and other expenses) $50k. (I will be showing proof of funds of around 30k; 20k 
savings account and 10k scholarship)
My questions from the community are:
1) would there be any issue in the F1 visa processing? 
2) Do i need to show complete Proof of Funds of $50k? Or should i tell them that part of the cost will be funded through student loan?
3) I'm funding my education from my own savings. My family won't be supporting me (coz they don't have that much money or source of income). I have 6 years of professional working experience. 
Your help is highly appreciated. Thanks in advance.
"
57,"
Hello everyone,
I have accepted for phd at Virginia Tech University Blacksburg, however,  I'm confused about getting i-20 from University. If someone from Virginia tech university please let me know.  Thanks
"
58,"
I got accepted in MS civil engineering  program in the following universities 
University of washington ( seattle campus) 
North carolina state university 
Iowa state university 
I'm confused which university to choose as three of them are very good. Can any student or Alumni from these universities mentioned above guide me?
"
59,"
I applied for Master in Data Science program in these universities and my application has also accepted from all of these universities,
1 = Illinois institute of technology, Chicago
2 = American university Washington dc
3 = Florida Atlantic university
4 = University of the Pacific california
Now 
I am confused as to which University should I select for this program. Because I wanted to select the university out of these which has the best learning environment and the best scope related to jobs in the future. If anyone has any knowledge of which university has the best scope for data science out of these four universities, kindly please let me know, so that I can start all further procedures related to my visa as soon as possible.
"
60,"
Visa Interview Experience 
Profile: PhD Nutrition funded by Higher Education Commission of Pakistan. University of Minnesota.
Visa: J
Status: Accepted
In 
first window the guy verified my documents, checked my passport and pictures. Asked me if im married and asked about how long ago the picture was taken.
In second window my biometric was done
Then i waited for another 20 mins for my turn for final interview. My interview guy was bald man and he was older in age.
VO: Why are you going to US?
Me: To do my PhD in Nutrition 
VO: Why this university?
Me: I have worked a lot on nutraceuticals and superfoods. When choosing a university i wanted that my phd research is also around one superfood. So now I’ll be working on soy beans. Also the courses here at UMN are those that i am already familiar with but still need to gain technical expertise in. Like food analysis and food safety. And i have heard minneapolis is a beautiful city.
VO: ok ok and who is funding you?
Me: HEC
VO: I see that its partly funded by your university.
Me: Yes partly funded by university and rest by HEC so its completely funded.
VO: okay great. Congratulations. Enjoy your stay. Read the rules…… (couldn’t hear anything further as i was already crying almost)
I took the blue slip, my documents and almost ran out of the hall (as if he would catch me and give my passport back 
)
I was confident, i made sure that my answes are related to my research and reflect me and not any general answer. This is the key i think. Thank You everyone for all the support that I got. 
"
61,"
University comparison between University of Saint Louis and Unuversity of Louisiana. I got accepted into both for Masters in Computer Science.
Saint Louis:
Fee: 50,000$
University of Louisiana:
Fee: 16,000$
Scholarship: 5600$
Graduate Assistant ship in Summer.
Which is a most feasible for me to apply visa?
"
62,"
Karachi Embassy
Self Sponsor case
9:15
Mercer
1st attempt 
Q: 
Hello, how are you.
A: Doing well what about you?
Q: So What you are going to do?
A : I’m gonna purse master degree in Business Analytics in which I will be learning data analytics and machine learning techniques
Q: why you have choose Mercer?
A: I Made a budget for my studies, and I applied in 3 university from which I found mercer cost effective, so I could save some of my money and buy books or course material there ( She didn’t let me complete and asked another question )
Q: So what are those unis?
A : Cleveland , uni of missippi and mercer. 
Q: have you accepted in all?
A: no got rejection from uni of missippi
Q : So tell me about your plans.
A : So I wanna be an entrepreneur once I return from USA. And I wanna create a health care mobile application for people in my community who are not able to speak.
Q : so what do you mean by speak?
A : Who have Speak Disability, if you would like to know how we are gonna achieve it I will be more than happy to share with you
Q: tell me
A : So basically person can interact with mobile app using their actions and app will convert those actions into a meaning full voice note
Q: I see you are working for an American company based in redmond?
A: Yes I have been working As senior software engineer since 2018.
Q: Who’s sponsoring you?
A: I’m sponsoring my self as I have worked so hard in last few years to save some of my money and now I would like to invest in my education
Ok give me few minutes. typing..
Your visa has been approved.
Me : have a nice day!
I would really recommend students to prepare their answers, rattey wale answers won’t help you. and be productive
XHwqL3X9.com
Muhammad
Karachi Embassy
Self Sponsor case
9:15
Mercer
1st attempt 

Q: Hello, how are you.
A: Doing well what about you?

Q: So What you are going to do?
A : I’m gonna purse master degree in Business Analytics in which I will be learning data analytics and machine learning techniques

Q: why you have choose Mercer?
A: I Made a budget for my studies, and I applied in 3 university from which I found mercer cost effective, so I could save some of my money and buy books or course material there ( She didn’t let me complete and asked another question )

Q: So what are those unis?
A : Cleveland , uni of missippi and mercer. 

Q: have you accepted in all?
A: no got rejection from uni of missippi

Q : So tell me about your plans.
A : So I wanna be an entrepreneur once I return from USA. And I wanna create a health care mobile application for people in my community who are not able to speak.

Q : so what do you mean by speak?
A : Who have Speak Disability, if you would like to know how we are gonna achieve it I will be more than happy to share with you

Q: tell me
A : So basically person can interact with mobile app using their actions and app will convert those actions into a meaning full voice note

Q: I see you are working for an American company based in redmond?
A: Yes I have been working As senior software engineer since 2018.

Q: Who’s sponsoring you?
A: I’m sponsoring my self as I have worked so hard in last few years to save some of my money and now I would like to invest in my education

Ok give me few minutes. typing..
Your visa has been approved.

Me : have a nice day!

I would really recommend students to prepare their answers, rattey wale answers won’t help you. and be productive
"
63,"
Anyone got accepted to California state university, fresno?
I got accepted for fall, aug 22.
Major: computer science.
I am preparing myself for interview these days.
Any suggestions or tips would be greatly appreciated 
"
64,"
Interview date: 3rd August 
Location: Karachi 
Attempt: 1st
Time: Morning( 8:30 a.m.) 
Me: 
Good Morning officer, how are you?
Vo: No response( Maybe I was too far away from the mic) 
Vo: Pass me the documents 
( Gave him) 
VO: So you are going to xyz 
Me: Yeah I am going to Xyz for my Bachelor’s program in accounting
VO: How many Universities did you apply to?
Me: I applied in 10 universities & got accepted by 8 of them with 50% or more scholarship from all. 
Vo: So why this university among all?
Me: It has connection with many accounting firms such as geico & holds seminars with many industrialists so  by engaging with professionals while doing internships in these firms, i will gain many practical and professional skills so that when i come back, i am ready to take over the business. ( Than i told him about how popular the business school of my clg is) 
( The key is that i showed ties with my home country with this answer) 
Vo: He than left the counter and went to grab his towel as he was sweating, later he apologised for the wait) 
VO: So You went to thailand back in 2018…?
Me: Yeah, told him details about an international olympiad that took place there
( officer was impressed) 
Vo: Okay, so who is going to pay for your studies
Me: My father( told him about my scholarship and showed the letter) 
Vo: What does he do?
Me: Told with clear details. I asked him if he wanted to have a look at the statement but he declined
VO: typing for a few time and than placed my passport in a file/box where there were many other passports
VO: I am issuing your visa, Congratulations 
All the time he was typing but we managed to make a good conversation, I maintained strong eye contact throughtout the interview & i was very confident. One good reason was that i was the first person to get interviewed by him. Secondly, the key to getting the visa is confidence. People have overhyped this process toooo much whereas it is just a normal conversation. 
Please donot use chatgpt and the professor thing, find some strong points regarding your university and link them to how it will help you in Pakistan.
"
65,"
Hello everyone,
I have been offered admission in South Dakota State University, and also got the Graduate Teaching Assistantship (GTA) offer.
Is it a good opportunity for me to accept this offer? And also, will it be possible for me to bear my accommodation and food expenses from the stipend which would be around $1000/month?
Any 
help would be much appreciated.
"
66,"
Islamabad Embassy 
Date: July 20
Status: Rejected 
Me: Morning 
VO: 
Morning 
VO: Purpose of visit?
Me: Purpose is to persue masters in management sciences and quantitative methods from Wisconsin University
VO: how many universities you applied and got i20?
Me: 6 universities and accepted by 3. Also gave him names 
Vo: Why this university?
Me: Told him about Lubar school of business and stem designated mba offered by the institute.
Vo: your sponsor and what does he do?
Me: Told
Vo: any relations in USA?
Me: no
Vo then typed in system for a minute and gave me the yellow slip saying please retry in future.
I got rejected second time. First attempt was on June 7.
Please help! what is going on? My class is on 5 September.
What went wrong? Do i need to change university? Should i retry in November or December?
Need your insights 
"
67,"
Aoa to all, this is Naeem. I just completed my Mphil in mathematics from QAU Islamabad and before my Mphil, I did my Bs with distincton in mathematics. Now, I have been selected for fully funded PhD schoarship at texas tech university, Texas, USA. The PhD position is of industrial engineering. The stipend is $29000 per annum. It means that $2416 per month. And my most semester fees are waived except the medical allowance which will deducted from my monthly stipend.
Should I 
accept the offer? 
Is there anyone from Texas tech university?
What will be the next step after accepting this offer? Thank you
"
68,"
Hi, I recently got accepted at a school in chicago for a psychology program(Masters) 
I had a couple questions, if anyone of you can help me out a little.
1- My current school is around 13k per semester; however i dont want to start studying here. Im just planning to use their i20 to get visa. Since they have a low acceptance rate, im assuming it’ll be helpful in getting the visa through them. 
Is 
it possible that i transfer to a community college before even starting my semester at my original school? 
(If yes, are there any you guys can suggest?)
2- Should i apply to these community colleges from pakistan( right now) or when i come ? (Given that i do get my visa approved) 
3- Can you give me a step to step guide as to how i will be able to transfer right away ? If anyone has been through the process, id love to hear your experience. 
(The community colleges i checked have a deadline of august 15th for fall 2023) 
4- Can i work off campus on my very first month of coming to the states or am i only allowed to work on campus( given that i will not have a SSN initially) 
Any other piece of advice you can give me, id love to hear it. Please help a sis out 
 
Thanks!
"
69,"
Hello,
I am from Pakistan. I have recently been accepted into Bard College’s Masters program, and received a financial aid award that does not cover personal, food and travel expenses (along with other services and amenities). I wanted to write here to ask about alternative sources of funding (both International/American and Pakistani) that could help me finance my graduate study in the United States/at Bard and cover the remaining costs. I have spoken to their financial aid 
officer, but thought it might be worth a shot, to ask here and get your suggestions. 
Thank you very much.
"
70,"
Hi, I got accepted into Oregon State University for MS Industrial Engineering, but  I have to go through 1 term graduate pathway due to low CGPA (2.53). From the 1st term 12 credit hours will be counted towards my Masters. Is it a wise move to go with this offer?
"
71,"
#admin
 please approve 
Subject: Multiple I-20s, appointment rescheduled 
 I have been accepted for a total of 4 universities, currently I have three I-20 in hand. My interview appointment is on 8th of August. My question is, would it be possible to change my intended university later after getting a visa? 
Secondly, is it possible to reschedule my appointment to earlier dates?, since some universities has mandatory orientation session between 10 to 16th of August. 
Need suggestions. Thanks
"
72,"
Hello guys! My visa got accepted today here is my experience !
When i went to the visa officer i told him that sir i came here on 12th and i think you rejected my visa. He said did i? Let me check and surprisingly he said no i thought he removed his beard. Then the interview got started
Vo: Why illinois state ?
Answer: well i applied to two other universities but this uni fulfilled my requirements.
Vo: 
what type of requirements?
Ans: i got a bit confused in saying that financially but then got it right and explained uni
Vo: who is  going to pay for you?                              Ans : told
Vo: How many brothers and sister? Wnd what do they do?
Ans: told
Vo: can i see your statement? 
Ans : here you go!
Vo: What are you doing to do with economics degree?
Ans: im going to come back to pak and join state bank as a junior economist and after experience im going to start my own research centre
Vo: I’am approving your visa have a good day!              
Ans : thank you sir same to you! Sir i saw you on facebook during your live streaming about f1 visas and i got impressed from you and you motivated me he gave me a thumbs up
And atlast i said merry christmas in advance sir. He said thank you 
The nicest person i have ever met !
"
73,"
Dear @All
I need urgent guidance. I was recently accepted for fully funded Ph.D. position. My program joining date is 1 June.  My appointment date is 19 May 2023. 
I would appreciate your advice on whether it would be appropriate for me to apply for an emergency appointment or if my current appointment date is OK.
Kindly let me know your help will be highly appreciated.
Kind Regards
"
74,"
My interview experience at US Embassy Islamabad.
Date: 3rd, August, 2023
Attempt: 2nd
University : University of Maine
Degree: Masters in Resource Economics n Policy ( STEM)
Status: Approved (Alhumdulilah)
Finances: Graduate Assistantship ( Covering everything)
Me: Good morning officer with a wide smile and loud voice.
VO: Good morning, how are you?
Me: Im good officer, wbu? ( I have passed my documents during this time)
VO: So which university you are going to?
Me: University of Maine located in Orono.
VO: Why?
Me: Because the department of economics produces high quality research work that aligns with my area of interest. Especially, the work of Professor XYZ in sustainable economics is really impressive and luckily, she will supervise me throughout my masters.
VO: Oh you got an Assistantship, that is amazing.
Me: Yes officer
VO: Are you currently working?
Me: Yes, as a junior editor for one of the finest publishing houses of Pakistan. The role is combination of research and management tasks. I specially selected this job because I knew the research aspect will help me in my Masters. ( I maintained constant eye contact during the whole time, even when the officer was looking at her screen).
VO: she kept nooding to my answers and asked what are you plans after graduation?
Me: Two of my supervisors are currently working with State Bank and I plan to join them right after graduating. Because this degree will provide me with required qualifications and skill sets to work as a policymaker for the society.
VO: You have any relatives in US?
Me: No officer
VO: Are you married?
Me: No officer
VO: Ok you can keep this ( Gave back my I-20) and you will get your passport back within 10 days. Congratulations.
Me: Thank you officer, have a good day.
Guys i got rejected on 25th of May, 2023 last time and i established my relation with Allah. I felt that the rejection was actually a blessing for me. In these two months, I never missed Tahajjuad ,Namaz and prayed Quran daily. I felt that whatever is going to happen will be in my favour. So here's the result, i got accepted within few minutes even after rejection.
Allah is indeed the best of planners. May you all always acheive your dreams.
"
75,"
Visa Status: Approved.
Background:
BBA from Iqra University 2017.
2 years job experience (relevant).
My Brother already in California on H1B visa (mentioned in DS-160 as well).… 
See more
"
76,"
F1 visa interview experience:
Rejected
18 Aug Isb embassy (young lady at right side of long beard guy)
Course: Masters in CS at florida state university.
(after handing over passport)
Vo: why do u want to go to usa
A:USA is the hub of AI and an industry leader in tech and i want to learn from the best of the best
Vo: who is sponsoring your education at FSU
Me: my brother is sponsoring my education, he works as a ME at X company in california and makes around 150k annually
Vo: what does your father do
Me: deceased , my brother has been supporting our family since his demise
Also i have been working as a data scientist for over 3 years in isb.
Vo: since how long is your brother in the usa?
Me:2015
Vo: is he married?
Me : he married in pakistan about 4 years ago
Vo: *thinking*
Me:  your visa is rejected , ( failed to show ties to home country)
Anyways, didnt apply to US again after this and applied for canada through SDS and i got accepted.
If you dont get accepted in US in the first try, rather than begging them in 2nd or 3rd try for a visa , just change your country because some of us are not born with silver spoons in our mouth , nor have any businesses to show ties.
"
77,"
I’ve been refused twice for F-1 visa. I don’t know what VO is looking for. Please guide the following:
-> Should I change my university this time?
My university in previous attempts was SIUE (with 8K/year) scholarship. I’ve been accepted in Purdue Northwest (without scholarship) too, should I go with SIUE  or change it to Purdue?
-> 
My uncle were my sponsor in previous attempts. Now my principal sponsor is my father. (Circumstances changed)
Please guide what should I do as I’m a genuine student with a good profile but still they are refusing me. Should I only go with changed sponsor or should I change university too?
Profile:
BS ECE (3.43/4.00)
IELTS: 7
Been employed in Pak since graduation.
Travel history to UK under a sponsored visit.
Social Work Experience with numerous achievements.
"
78,"
F1 Visa Interview Experience
Embassy: Islamabad
Status : Approved
Applied by myself
After greeting, VO said my name and I nodded in response
Why are you going to US
I'm going for studies
You're going to Harvard. Great. What are you going to study?
Differential equations
Differential equations?
Yes, my concentration is differential equations although it says liberal arts on the document.
Why do you want to study these?
I'm a teacher and need to learn them so I can teach it to my students.
How was the application process?
(VO was asking about admission application and I thought he meant visa application) Most people said I should get an advisor or counsellor but I did it myself, didn't find it very complicated.
(VO interrupted) 
Did you apply and get accepted for it or just signed up?
I had to apply and go through the admission process.
OK. How do you plan to pay for it?
From my savings.
How much  do you have?
I shared the amount.
Are you married?
Yes
Any kids?
No.
Is your wife going with you?
No she's not. (I wanted to explain why, but didn't)
Have you changed your name before?
No, I haven't.
OK. It says you were Akmal (not real name) before?
My family calls me that endearly. It hasn't been my official name. 
OK I'm approving your visa. You'll get your passport in some days.
I asked how long it will take and he said its on the blue slip.
VO kept typing throughtout these questions and there were long pauses between questions. He didn't ask me for any supporting documents apart from the usual sevis fee, visa fee, DS 160 and Passport.
I was very nervous because he refused 3 people before me and only one approval. At the last minute I told myself that this person is a gatekeeper and I have to go to US nomatterwhat. I focused on why I was there and where I wanted to be, instead of focusing on people around me. Confidence is key. He could have refused me for my ans to last question but I clarified and was confident which I think helped.
ایسا لگ رہا ہے جیسے برسوں کا بوجھ ہٹ گیا ہو۔ 
I was refused visa for UK 4 years ago despite having an offer from University of Cambridge and it took me 3 years to save the money for this program.
I'd like to thank Tahir Haneef for helping me clear my doubts and for questions I had. I'd also like to thank you all for this group and the moderators. I did multiple mock interviews using different questions from previous posts here.
BTW nobody tells you about the whole gruesome process of going to shuttle stop, the exorbitant fee for it, multiple queues and security checks. The embassy building is daunting. Also, from the moment I stepped out of embassy to until I left the shuttle stop, every person I met asked me for mithayi after seeing the blue slip. I hope our workers learn some self respect and stop the begging.
#visaapproval
"
79,"
Status: Refused
Embassy: Karachi
Time: 8:45 a.m
Interview time: 9:15 a.m 
Me: 
Heyy, Good morning how are you..?
V: Good morning I'm good. Can you pass me you passport and documents?
V: Gimme a minute ... Typing
V: Why ah which program did you apply for?
Me: MSBA== Master of Science in Business Analytics 
V: Where did you apply and got accepted?
Me: I applied to 8 different universities but chose the university of Hartford Connecticut as it is among 5% of world's best business schools and also the insurance capital of world which offers exceptional internship linkages with University which will help me get hands on experience of using big data and key points of handling business profits based on data.
She didn't say anything so I said I also got scholarship from Hartford $4000 and you can view my scholarship too
She didn't see or respond 
V: Asked me with a hand gesture to stop and questioned
So will you work at the insurance company?
Me: No, I want to work with my father for his business.
V: And your father does?
Me: He has a wholesale business of mobile accessories and electronics
V: What do you want to do after in long run?
Me: I plan to come back to Pakistan and help my father with his business as he had built this company from 2004 and did well to support me for my higher education. 
You can view these property documents 
V: She said no need and started looking at her computer 
Me: So by doing my masters I will be able to generate data driven decisions and  by the help of applying my practical skills that I will get at university I will be able to flexibly decide which department best fit my career like Marketing Analyst, Financial Analyst or Business Strategic Analyst.
She kept looking so I continued As per In long run I will also get a chance to start my own consultancy to help businesses in Pakistan to provide them with support of business Analytics and deal with strategic business decisions. As 60% of businesses fail in Pakistan due to poor decision making and not using existing data or business forecasts to generate insights.
V: Can you pass me the bank statement?
Me: Sure okay here you go.
V: How many siblings do you have?
Me: I have 4 siblings 3 brothers and 1 sister
V: What do they do? 
Me: My brothers work and my sister studies accounting.
V: Do you have any relative in USA?
Me: No
V: And you were Currently Were you working at JTR?
Me: Yes, I was working.. before I can complete my answer she said is that the same as your father's company?
V: Then she left saying gimme a moment
Came back silent and Sorry you did not qualify
Me: please state the reason?
V: you will be emailed.
Me: I looked at her and picked me stuff and left.
Kindly share what went wrong from your experience.... And what to change for reappointment?
"
80,"
I was rejected for this upcoming fall semester. 
To improve my application, I need to find a good ranked university.
The MS programs I am looking for are
Data science
Data analytics
Business Analytics
Computer science
Unfortunately my CGPA was 2.95. But I have a over 2 years of relevant work experience. Hence looking for names where i can get accepted with the CGPA and without mandatory GRE.
After my research many universities are saying that they might consider, but they usually don't. Had the same experience last term alot of money was wasted on application fees.
I will be very thankful if someone suggest me good universities with good rank for the spring semester.
"
81,"
By any chance does Visa Officer know how much Universities did I applied to?
Cause I have applied at only one and have been accepted there, but I'm worried that applying to only one university may give VO the wrong impression.
So when he asks, How much Universities did you applied to?
Can 
I say that I applied to Three other Universities with (name and details about them)?
Thanks
"
82,"
Dear Group Members,
One of the professors from University of Florida has accepted me to enroll in a PhD project under her supervision. The project is fully funded. Also, she has offered me to work as a teaching assistant at the department as well. 
Currently, I am clueless about the next steps (e.g., Visa processing and documentation). I would really appreciate if you all could guide me on the following points:
1) 
What type of visa options are available in my case? I am married and would take my spouse with me.
2) Besides degrees, passport and acceptance letter, what other documents would be needed?
3) How long does the whole process take?
"
83,"
Hi everyone 
 
What is the visa appointment availability these days for F1 at Islamabad embassy?
How can I check it myself? Can someone please guide? Sorry if my question is stupid.
I’m 
targeting spring intake and have acceptances from multiple universities. But I’m trying to get into this other university so wanted to ask that should I wait for completing the application and wait for their decision and then fulfill the I20 requirements or just chose from the universities that have accepted me?
What I want to ask is that if getting the I20 from this other university takes around 15-20 days more, would that hinder my prospects of booking an appointment on time?? 
Admin please approve
"
84,"
I got accepted in gannon university usa.
My G.T. in CQu university Australia got accepted now it’s turn to deposit fee of 14k aud.
Which one should I prefer?
I got accepted in gannon university usa.
My G.T. in CQu university Australia got accepted now it’s turn to deposit fee of 14k aud.
Which one should I prefer?
"
