,Text
31,"
2nd Attempt
14 june 2022
Islamabad embassy
Status: refused
         Vo was female and after fingerprints , she only ask 4 questions: 
 1- 
What is the purpose of your trip? 
Ans: I am going to persue my bachelor's in Computer Science from Missouri state university.
2- Who is paying for your trip? 
Ans: My father is going to sponsor me.
3- What does he do?
Ans: Well, my father owns 2 businesses, one is hardware and electric store, and other is Grocery store.
4- How many employees in the business?
Ans: Approximately 20 employees. 
  And she said Sorry. That's it.
    My profile is matric: 87% 
     Inter: 75%
   IELTS: 6 band
     Now I am studying BBA in University of Gujrat, which I show on DS-160 to cover my Gap. 
     Seniors kindly guide me what I can do now, as my classes are starting from 15 August. When should I go for next attempt. Thanks.
"
32,"
Visa Interview Experience 
08-04-2022, isb embassy
Status: Refused under 221(g), pending completion of Administrative Process
Details: 
Vo:Hi ,
Me: Hi how do you do 
Vo: Im good what about you?
Me: I am a bit exhausted.
Vo: Aahan, exhausted from standing in lines? Let us see what we can do about that.
Where will you be traveling to?
Me: I will be traveling to Texas.
Vo: What are you going to study?
Me: I am going for masters in Mechanical engineering.
Vo: What about your bachelors?
Me: It was in Mechanical engineering.
Vo: and When did you complete your degree?
Me: umm, i completed Last year in july.
( After seeing my i20) 
Vo: Okay, oh i see you have got quite a chunk of tuition fee waived off. 
Me: Yes, more than half is being waived off as scholarship.
VO: So, your father is going to pay for whatever remains?
Me: Yes, thats right.  
Vo: What does he do ?
Me: He is a business man,
Vo: What kind of business?
Me: Told.
Vo: Can you give an idea of how much he earns in a month.
Me: Yes, he earns about 3-4 lac per month
Vo: Can i see bank statement of yout father?
Me: here, this is the personal savings account.
( He was consistently typing after almost every question he asked ) 
Vo: did you travel to Us before? 
Me: no, i didn't. 
 Okay! I m putting your case in administration process, you will get a mail. Reply it as soon as possible. 
After that, we will process your visa application
Thank you
Okay thank you. 
Kind reviews? Did i say something wrong?
"
33,"
F-1 Visa experience 
embassy : Islamabad 
Status: refused 
Date : 21 July
Time slot: 10:00
(first attempt)
First lady from biometric side and she was refusing a lot of visas that day
VO: Why are you going to USA?
Me : its comply with my ambitions . since my childhood I was interested in computer science  Now, I want to pursue my bachelor in computer science from university of Illinois at Chicago 
VO: who is sponsoring you?
Me: My father is sponsoring me.
VO: what does your father do?
Me: My father own a company that lease rice and flour milling industries and processing units also he do the trading of tonnes of rice and wheat around the country
VO: Any travel history?
Me: no I never traveled any country before
VO: How many universities you have applied?
ME: I applied in 3 other Universities . and I got admission from all of them. I applied in saint louis university, university of south Florida and university of Alabama at Birmingham
VO: how many siblings?
ME: We are five siblings. three are elder and one brother is younger than me. Two of my elder brothers are graduated and now they are in family business while my younger brother is studying in O level and my only sister is in the final year of D pharm
Then she started typing and I was getting vibes like she is going to reject my visa so I told her that I also bring my father's financial statement do you want to see and she said no no its okay and then I told her  my father already  paid an initial deposit of 4000 dollars and she was like ok ok .
She handed me yellow slip and said sorry I cant approve your visa
"
34,"
Visa Status: refused 221(g)
University: New york university 
Program: Environmental Health
Date: 23rd May 2022
Visa 
Type: F1
VO: Good Morning
Me: Good Morning
VO: Pass me your documents
Me: passed 
VO: Put your left hand 4 finger on the scanner
Me: Put fingers of right instead of left.
VO: why this university ?
Me: New york university environmental health program is among the very best. Besides that I got funding from NYU(interrupted)
VO: who is going to pay for your rest of expenses?
Me: my father is going to be my sponsor
VO: what does he do?
Me: ….. stated
VO: He keep typing something on the laptop and after few seconds he handed over white paper, i am putting your visa state on administrative process. You will get an email.
"
35,"
GOT REJECTED 3 TIMES 
1st Attemp.
Date: 1st june
Karachi consulate.
Status: refused
Vo :Are you student here in pakistan?
Me: Yes i am currently student at MAJU university with 100% scholarship.
Vo:What is your course?
Me: BSCS
Vo: What you learn about computer science in school?
Me: Computer science is the study of computer technology, both hardware and software. However, computer science is a diverse field; it include algorithms,AI,IT,etc.......
2nd Attemp
Date: 30 june
Karachi consulate
Status:Refused
Vo:  Why you choose this university ?
Me: St cloud State University  is one of the top rank University in Minnesota and also the university gave me the scholarship of 7906$ which will beneficial for  my sponsor. the faculty ratio of university is also high as a result students interact with the professor or teachers easily.
Vo: Why you choose computerscience?
Me: i see a huge perspective in this field technology keeps evolving day by day Studying computer science will help me to develop many skillsand also Computer science graduates are in high demand all over the world as a result i will find plenty of job opportunities in this field.
Vo: Who is sponsoring you? 
Me: My father.
Vo what does he doo?
Me: told. 
Vo: Last time you rejected have you change anything in your profile?
Me:No
Vo: Are you student here in pakistan?
Me: Yes i am currently  in xyz university with 100% scholarship.
Vo: What are you studying in pakistan?
Me: Same BSCS
Vo: Semester?
Me: First
Vo: sorry you are not qualified for the visa 
Me. Can you tell me the reason?
 Vo.
.
3rd Attemp.
Date: 17 August 
Karachi consulate.
Status: refused
I went to the counter the officer said pass me your documents. gave the (i20 and passport) put your left four fingers on scanner after that he said sit down on the chair and wait when i call you back. After that he got up from the chair and went somewhere back. and then he call other two people for the interview. first one got approved and second reject. After that he calls my name and interview began.
VO. Why you going to usa?
ME. To complete my further education from st cloud university.
VO. Why you choose usa?
ME. well USA was the only country that comes on top having top qualified professor the avalibility of all kinds of program top ranking universities are there so these all things inspired me to select USA.
VO. Did you change anything in your profile?
ME. No 
VO. You write this? and when?
ME. Yes on 15 august. (i wrote something on refusal section on ds160)
VO. So is this your desire (while reading that what i wrote on my ds160)?
ME. YES (and i think this is reason of rejection)
furthermore at that time i think he said that (is this your desire to study in USA) but then i realize the question is (is this your desire to do employment in usa in companies like Google,Amazon,Facebook)
VO. said sorry i know you are a genuine student but you are not qualified for the visa.
 ME. Can you suggest me to change something in my profile?
VO. while giving the 214b white slip ( read this carefully)..
"
36,"
Need suggestions. Visa refused in both 1st and 2nd attempt.
1st attempt (June 11, 2021) - 7-9mins interview
Me: Hello sir, good morning.
Vo: 
good morning.
Vo: give me ur documents
Me: (provide him documents)
Vo: why u are going to usa?
Me: I am going usa for my higher eduction in Ms Data science.
Vo: how many university u applied?
Me: I applied in 2 university. 1) grand valley state university 2) unviersity of north texas and got admission in both univerisity. But I got quick response from GVSU so I am going with it.
Vo: why this university?
Me: I found the proff of GVSU Mr jaffery ward, he has done research on how we can implement machine learning on ATM by using scientific methods, calculation and algorithms. I found this reason very unique and I am impress with the work of proffessor and I want to work with him on my own research idea which is quite similar in the field. The idea is how we can implement machine learning on ATM for differently able people over here in pakistan because no company is providing service for differently able people. As my company where currently I am working work's on ATM for banking clients so later i will be able to implement my research here..
Vo: who is sponsoring u?
Me: my father
Vo: what he do?
Me: last year my father retired and now he is dealing in buying and selling of properties.
He stand up and went behind to with my i20 and he was doing something on computuer with other guy with my i20 (2-3min)
Vo: where you fill the form? At home or somewhere else?
Me: at home.
Vo: where you will actually go?
Me: (uni address) alendale, Michigan.
Vo: so you are now going to north dakota?
Me: No, I will go to alendale michigan.
Vo: are u sure u are not going to north dakota?
Me: yes I am.
Vo: Sorry, better luck next time. (Rejected)
Note: I found an error in my form.. I mistakenly written north dakota instead of Michigan in address where u stay in us.
2nd attempt (July 6, 2021) - 1min interview
Me: hello good morning.
Vo: good morning. Give me ur documents.
Vo: why are u going usa? 
Me: I am going usa for my higher eduction in Ms Data science.
Vo: why this university?
Me: same ans as above?
Vo: who is sponsoring u?
Me: my father?
Vo: what he do?
Me: last year my father retired and now he is dealing in buying and selling of properties.
Vo: sorry better luck next time! (Rejected)
Need suggestion where I am doing mistake.. And what to improve for next interview?
I will do my third attempt in Dec and as previous university is not deferring due to their policy so I applied and got admission in university of new haven in same course Ms Daata science.
How to address this and what should I make sure this time so i will get the visa.
"
37,"
Status: Refused
2nd Attempt
F1 Visa
Program: Ms Finance
Islamabad
VO: 
Hay Good Morning
Me: Good Morning
VO: Pass me your passport and I-20
Me: Sure Sir
VO: Put your right hand 4 finger on the scanner
Me: Ok
Vo: Why you were rejected last time?
Me: There may be many reason But in my opinion I was really nervous and confused So I could not explain
 my case & myself to VO And maybe that leads me to my refusal.
VO: Why you are going to US?
Me: I’m going to pursue masters in Finance from Illinois Institute of Technology.
VO: Why this you choose this University 
Me: While searching for different universities I found this university much more appealing because of flexible 
course structure they are offering me a blend of mandatory & elective courses, they also offering me extra 
certification courses of Business Mathematics & Calculus which will add value to my practical skill set.
Besides this the faculty is highly competitive as I have talked to some of the professors about they are much 
more focused practical orientation.Moreover they awarded me merit scholarship of $7,000.
VO: Why this course?
Me: As I have a bachelor degree in finance. So the course structure they are offering me has a unique 
combination of finance and technology which I consists of subjects like Investment MGT, Entrepreneurial 
Finance and Financial markets which are my area of interest. These courses will add value to my entrepreneurship
 and investment skills which help me expand my business.
Vo: Why USA? Why Not Pakistan
Me: • The course curriculum which I was looking was not available in my country which is Entrepreneurial Finance 
and Investment Management. US degrees have high values around the world. They are more focused on practical rather 
than theoretical. With Practical implementation & Multicultural Environment it will help me get more exposure. Getting
 a degree from one of the world class institution will increase my potential and skills lastly there is a big difference
 between course curriculum and faculty structure.
"
38,"
Refused 2nd time
Experience
Me:Good Morning
Vo: Morning 
Vo:Pass me your documents and scanned fingerprints
Vo: 
So why You choose USA for your higher studies?
Me:As no doubt USA is one of the best destination in the world which provides quality education both in theoretical and practical terms.Secondly the degree from US will increase a better carrier opportunities for me in my future prospective and then Vo interrupted me ok ok
Vo:Do u have any travel history
Me: No sir, this is my first time to go abroad
Vo: Did U have changed anything in your profile  or any circumstances?
Me:sir first of all I want to share some of my previous experience.
Vo: yes ,plz
Me: Last time I was very well prepared for the interview with all documentation but officer just asked 2,3 questions hardly and I was just shocked that how can I satisfy to officer in just 30 seconds !! And even when I asked to Vo is there anything wrong in my profile he said No ,ur profile is quite ok so u can come again with more preparations 
So today I come here again with same profile but with more passion and confidence to secure my visa and to complete my Masters degree from US
Vo : Sorry ,I will go with same decision as the previous one and I can't retake the decision of my colleague.
Me: Sir ,Is their anything wrong in my profile or what is the actual reason of refusal so that I can workout on it
Vo: Nothing wrong ,our visa policy is strict so u can come again by changing some circumstances 
Me:Ok 
(Thanks for hurting me once again)in my heart 
Today I met 20_25 students all of them got rejected .Only 3 girls and 1 PhD student got their visa Approved.
The overall situation was really really worst.
My Profile
Bs : Electrical Engineering (2020)
Father : Orthopedic surgeon income more than 650k 
Statement: 60000$ 
Univ: Westcliff Irvine 
Program: Engineering Management
Seniors please suggest what should I do now?
Should I need to apply again or I need to choose UK or any other country just not to waste my time and money.I would appreciate your response.Thanks
"
39,"
Today's interview 
F1
Islamabad
Status :refused
VO:Good Morning
Me:Good morning Officer 
VO:Where are you going?
Me:I am going to pursue my Master's degree from the Texas Tech state university.
How may university you have applied for?
Me:I have applied in three universities 
VO:Name.
Me:Told
VO:why Texas tech
Me:There are multiple reasons for choosing this university.First of all I  got scholarship and second the weather of the state is similar as Pakistan's weather and the program I have selected is offered by this university rather than other two. He interrupted and during my answers by asking another question.  
VO: Try next time and gave me yellow slip.
It was hardly 1 minute interview.
He was just typing and watching the screen he does not made an any eye contact during conversation. 
214 yellow slip
"
40,"
Posting on behalf of my cousin.
Visa status : Refused on 4th August from ISb.
Vo( famous long beard guy) : Pass me your 1-20 and passport.
Me: 
Sure sir .Here you are .
VO:(Looking at I-20)  Scan your left hand fingers.
Me: Did the same .
VO: Why you go to the US ?
Me: To pursue my PhD in Structural Engineering.
VO: Which state ? VO got interrupted to ask about how I got fully funded scholarship...
Me: California.
VO: So it's Caltech ( excellent).Mm fully funded .How many universities did you apply ?
Me: 3, UC Berkeley , Caltech and UT Austin.
VO: Ahn ,did you get admit from them ?
Me: UC Berkeley No ( because I was looking for fully funded offer ) ,UT Austin Yes with fully funded offer.
VO: Why Caltech ?
Me: There is number of reasons behind it 1) Pre-communication with my PhD supervisor, 2) Lab facilities in Caltech are advanced; 3) First university which are offering courses in 3D printing.
VO: why you look for 3D printing courses ?
Me: Because I'll be conducting my research with my supervisor on 3D print Concrete structures.
VO: Perfect. What's 3DPC ? 
Me: It's a digital construction through an automated operation of robot.
VO:Really ? Do you have any publications in this field ?
Me: Yes , 2 journal articles one in Cement and Concrete research and 2nd one is in Automation in construction.
VO: Can I see full list of your research track record? 
Me : Sure sir ,you can have a look on the list that I've mentioned in my resume .
VO: Oh sorry , I didn't notice it.Amazing ,How did you  manage  to do such high quality research in your home country? 
Me: Only few of them , rest of the research specially in 3DPC are from Singapore ( NUS) .
VO: Excellent, NUS has excellent research facilities.What will be your future plans after getting PhD from Caltech ?
Me: Kind of , well sir actually I don't see any scope of 3DPC in my home country in next 20-25 years ,as this is highly advanced and emerging construction technology ,we still rely on traditional formwork construction, therefore , honestly speaking I'll be looking for a job in US or in Australia after having my PhD from Caltech in 3DPC .And...( VO asked ) .
VO: I see, this has to be an emerging and advance technology.You motivated me to study about it.chuckle..He called another guy on his back side and started discussing something while looking at my CV and I-20 .They were taking time ....
VO:Any travel history?
Me: Yes , Singapore, Japan , Turkey, UAE, Thailand and Malaysia etc.
VO: Looking at my old passport and verifying the informations and  said sorry we both have decided not to offer you a visa at this stage ( Gave me white slip) .
Me: shocked ! Any Reason sir. 
VO:a white slip .
Me: should I change my university for the 2nd attempt.
VO: it's not necessary, Caltech is best.
I was wondering and tried to get more Infos from there but couldn't succeed .
I still have the feelings that ties with country in this shouldn't be the case of visa  rejection.
 In addition,the VO didn't ask about GRE, siblings, sponsorship etc .
"
41,"
Visa interview experience
Status : refused
Embassy : isb
Date : 19 july 
Vo: 
good morning .pass me your docs
Me: good morning ma'am . I passed docs
Vo: why are you going to US?
Me: i'm going to persue my bachelor in exercise science from central michigan university.
She asked me again that 
Vo: what is your major 
Me: told again
Vo: why do you want to study in US ?
Me: there are couple of reason ma'am. Firstly the quality of education in US is far more better than any other country in world because they mainly focus on practical knowledge and research area. Secondly, US invest in people which create independant and creative professional so i want to be one of them. Also, my course include a module ""kinesiology "" which is discoverd in US and is not teach by any other country.
Vo: so, who will pay for your education?
Me: i got a 50% scholarship and the remaining will be paid by my father.......
Vo: what does he do?
Me: my father owns 100 acre of agricultural land where we do fruits farming ( peaches , plum) . Also my father owns a XYZ hotel .
Vo: sorry, i cant approve your visa and handed me a yellow slip.
Tell me where i made a mistake . I explained everything so confidently to VO but i don't know why i was rejected
"
42,"
F1 Visa 5th june
3rd attempt 
consulate islamabad 
status Refused 
Reached to the window 
Me: Hello good morning 
VO: looked at me, didn’t said anything just shak his head
VO: Are you going for study 
Me: Yeah I’m going for study 
VO:Where are you going?
Me: Actually i have a interest to study abroad that’s why i done my bachelors degree from china now i’m going to United States for my masters of business administration and management from Oklahoma City university 
VO: You refused before?
Me: Yeah I got refused under section 214B
VO:what you changed in your profile?
Me: i changed my university 
VO: who’s paying?
Me: My parents are sponsoring me similar they sponsored me for my bachelors degree when i was in china
VO:what they do ?
Me: My father have a construction business in saudia Arabia and my mother have 3 boutiques here in Pakistan 
VO: Your father lives in saudia?
Me: Yeah he lives in saudia 
VO: what you do after your studies?
Me: after completing my studies i have plans to work along with my father in his business and extend the business and take it to advance level.
VO: you’re not qualified for student visa think carefully before you apply again.
"
43,"
Hello To everyone 
I just wanna ask that I've got refused in Administration processng 221g in January 2023
Now i want to apply for B1/B2 like visit So should i go for it or not ? I've got all strong documents related business But my passport is blank never visit anywhere !! 
Need guidance kindly
Thanks ...
"
44,"
Urgent!!
Hello everyone, my visa got refused on 22nd july and i have been trying to get an appointment in refused category ever since but no slots available, my classes are going to start in october. So can i book a regular appointment as in regular dates are available for september and then email embassy to just give me that date with my i20 for classes starting in october attached. I've heard that this has worked for people with genuine cases. Any input on this would be much 
appreciated, thank you.
"
45,"
READ THIS COMPLETELY IF YOU DO NOT WANT TO WASTE YOUR $$$ AND BE TRAPPED BY THESE SO-CALLED CONSULTANTS
All this started back in October 2022.
Firstly, I decided to go USA for my further studies as an undergraduate student, I chose my desired university but as I was blank and didn't know about this group I got trapped by one of the consultants in Karachi
OceanMall Those who live in Karachi know about it, There's a similar agency by the name of Ocean. I went there and discussed my university they told me they are associated with them but later on they got back to their word when I paid out their upfront fee and they forced me to their Panel Unversities
After paying out 40k PKR upfront they shared with me a document that says you need to pay a further 600$ to us for your process which indicates that 2/3 University application fee, SOP, Motivation letter, Internal evaluation of your documents US standards, and attestation from notary public
When I asked about my desired university all their excuse was that I was being so specific about it, and when I paid them and asked them to add one more university in place of my desired uni they acknowledged me we would do it
So, when I 1st paid them 300$ half of the 600$ which was equivalent to 67k PKR back on that date they provided me a single admission letter by the end of Dec 2022, and when I inquired about my money where they spent they refused to keep the transparency with me about anything and further added that when we get the admission letter our job is done, we don't apply to more university until we need. 
when I told them I needed the admission letter from the remaining uni as well I was told this would take 1 or 2 months which I answered I had no issues with that I needed it yet after 1 month they asked me to send my English test to uni that's where I got to know all that time they have not done anything and when I inquired about the last one which they answered ""we are not getting replies by that uni"" when I was personally in touch with that uni I was shocked and utterly disappointed to see that lying wasn't a big deal for them
That's where I wasted my 5 months because of them
Secondly, When I was doing everything on my own I got an acceptance letter and I20 from the university but then again I got trapped by another consultant this time got to learn about that agents who work with different recruiters, and all directly don't apply directly but by through the channels
I got the offer letter from Texas A&M Corpus Christi and the agency asked me to pay the Initial enrollment fee which was $ 1,000 I paid that fee in May 2023 and now I'm chasing them to get my refund back
When I paid out the enrollment fee I was just waiting for the I20, but guess what I have been offered an admission letter but my documents were not submitted still to the university that is again I got to know by the University itself after 2.5 months and the intake also missed out
So now altogether my 4 Lac 6k PKR is stucked with these consultants
Right now at the start of October, I tried to trust another person who was vouched by my friend to take my case and started working on but the person has disappeared now for no reason this time I have not paid anything to that person but, my time YES
My main reason for sharing this experience with you all is that do your research and apply on your own these consultants and recruiters will just gonna waste your time and nothing else
They know how to trap the students by showing scholarship ads and all but in the end they will offer you the same thing which you can find on the university website
This group has everything that a student needs!!!!
"
46,"
Hi there 
Visa Appointed in Islamabad Embassy on 9 June.
Status: Refused
It was my second time. First time my interview was in December.
So I went to the Visa counter full confidently.
Greetings with VO.
VO: Pass me your documents
Me: As you wish
VO: In which university are you going and why this particular university?
Me: Cuz after my Visa refusal I was finding the better university than the last one so that's why I've choose this (University of Wisconsin Milwaukee) because of its reputation as well as this University is globally recognized and one of the top universities of that related state.
VO: What are your future plans after the completion of your degree?
Me: After my bachelor's I'm gonna comeback to my country and will takeover my father's buisness and gonna expand it in almost all big cities of Pakistan.
VO: How you Gonna pay?
Me: Well my father's my sponsor and he's gonna pay all my expenses.
VO: What does he do?
Me: He's a businessman and he owns a unit of departmental stores with the four branches. Two of them are in Sialkot Cantonment while the other Two are in Gujranwala Cantonment.But the main branch is in Gujranwala cantt and that's also on Google.
VO: Why your Visa was refused last time?
Me: I don't know. Maybe i loose my confidence or due to bad circumstances.
VO: But you had to clearify from the last Visa officer that why she's refusing your Visa?
.......I was really confused at this question and didn't know what to answer.......
Than I simply replied that you (V officers) don't tell the actual reason to the candidates.
She started typing on computer and i still had a Hope that I've given my best full confidently so after typing she just gonna approve my Visa but when she put yellow slip in front of me than I was really shocked.
...So please must give me any advice that should I apply again or what to do know?
Your Guidance will be appreciated... Thank you 
"
47,"
Refused
Karachi Consulate
VO was a lady 
1st Attempt 
Me: 
Hello mam
VO: Hi, How are you
Me: Good n i hope you are fine
VO: Smile and say Yes 
VO: Pass me Your passport n documents.
Me: Here it is
VO: why Full sail University 
Me: Full sail University offering me the courses that i want to study in my masters and the best thing is that they are offering me my master degree for 1 year.
VO: How many courses you'll study in masters 
Me: 12 Courses and every month have different courses
VO: Do you know the Courses
Me: Yes and told the names
VO: How many universities have you applied for
Me: i have apply in 3 different uni Fullsail, Midwestern state university and Texas A&M
VO: But the two other universities are not offering this course so why applied for these two unis
Me: i had two choices 1 I'll go for masters in business analytics and 2nd is masters in Entertainment Business but my first priority is entertainment business bcz it will complete with in a year and I'll come to my country as soon as possible 
VO: Who is your sponsor ?
Me: my father is paying all my expenses.
VO: What does he do
Me: He is a businessman since 1999 he is selling and purchasing Electrical and mechanical equipment and he has a commercial properties as well as agricultural lands where he is getting handsome amount per month.
VO typing for 1 mint and said I'm sorry you r not meeting the criteria of F1 Visa all the best for next time.
Now I'm looking for next appointment with in a week what should i do guys plz suggest and i don't want to change uni and program
"
48,"
F1 Visa refused under 221g 3 May 2022
At Islamabad embassy 
Question
Vo: 
Good morning
Me: good morning sir
Vo: give me your passport
Vo: why are you going to US?
Me: I am going to persue my Masters in biotechnology at Texas tech university 
Vo: why You choose this university?
Me: because its major comprehensive research University in US and categorized as very high research activity. Specially the core research facilities at department is quite aligned to my potential research proposal.
Vo: who is sponsoring you
Me: I have taken a loan and also have waivers 
Vo: how Will you pay it back
Me: explained my previous work experience and tell him that the I am already earning the amount which I have to per month.
Vo. What will be your research direction 
Me.  explained my research proposal.
everything was ok but at the end he put me on administrative processing and returned the passport.
: Now the thing is i got the email in which they asked for the following documents.
CV/Resume, including list of publications and references.
Detailed study/research plan and it’s practical application.
Advisor/mentor’s CV/resume.
University admission letter/employment offer letter.
Source of funding for research or degree.
But i dont have any advisor or research proposal yet As i am going to do MS
 What should i do please guide its urgent.
"
49,"
Hi everyone!
Date : 28 august
VO : young lady officer
Status : Refused
Me : good morning.
VO : how are you.
Me : im fine.
VO : which university have you applied?
Me : Xyz community college.
VO : why did you choose this college?
Me : i have chosen this college because it offers excellent business administration and management program. The college reputation for quality education and experienced faculty attracted me.
VO : who is sponsoring you?
Me : my father is sponsoring me.
VO : what does your father do?
Me : told about his job in abroad.
VO : sorry our policies are very strict for now you can try again if u want.
Seniors kindly tell me what is the problem in my statement and what should i change in my statement for the next interview.
"
50,"
#refused
Profile   
Age.          : 23 years
Bachelors: BBA 
Duolingo  :  110
Islamabad Embassy    19:01:2023
Counter  : 14
Slot         : 8Am
VO was Healthy female with glasses…
VO: Hellow..How Are You ?
Me: Yeah I’m Fine..what About You ?
         (but she Didn’t reply )
Vo: Scanned my DS160
Vo: Why are you going to US?
Me: I’m Going To Newyork Institute of Technology for my MBA. (NYIT) 
Vo: Ok..How Many other universities?
Me: I applied three other universities which are 
        Florida tech Universityy 
        Texas Tech university 
Vo: Who is your sponcer?
Me : Father
Vo : what does he do ?
Me : he is business man. he owns Hotels n restaurants at murree named xyz 
Vo : Nice , Have you ever travel abroad?
Me : No officer It will be my first time hopefully. (With smile)
Vo: After typing 5 10 seconds she gave me yellow slip.
Me : Okay Thanks 
Please suggest me kya changes krn?
Can foran apply kr don ya wait krn ? Ya fir defer krwa ln admission?
"
51,"
B1/B2 Visa Interview Experience
25-01-2023, ISB embassy
Counter No: 14
Status: Refused
Age: 24
Bank statement with a lot of dr/Cr entries and closing balance: 1.5 million
Travel History: Fresh Passport
Tax Payer Status: Non-Filer
Education Graduation
ME
: Good morning
VO: VO Not answered and said Pass me your documents
ME
: Yes, sure mam
VO: Why are you going to USA?
ME
: I want to go to the USA for tourism and enjoy quality time spent
VO: Do you have any friend in USA?
ME
: Yes, I have a friend in USA (I had mentioned in my DS 160 form)
VO: what do you do?
ME
: I am doing full time freelancer selling XYZ services on fiverr and upwork
VO: Are you married?
ME
: No, I am single but recently I engage 2 months before
VO: Do you visit any aboard country before?
ME
: No, I never visited any country before
VO: what does your friend doing in USA?
ME
: My friend working XYZ company as an IT help desk manager
VO: Sorry we can’t give you visa because US law is very strict
Did I say something wrong? Pls experience person tell me where I did a mistake? and help me to identify so the same mistake will not repeat in next interview
After the refusal of the B1/B2 visa can I apply now for an F1 student Visa? Is will any negative effect on my F1 visa?
"
52,"
Suggestion Needed !
My Visa was refused on 14 April under the section 214b at Karachi Embassy. Now I'm waiting for appointment but the issue is there are no slots available for refused category in Pakistan as I'm planning to go for August Intake.
I have applied my student F1 visa but unfortunately appointment is not available any time soon
Can 
anyone help me book a slot or is there any other possible way out?
fQHfuTjm.com
Muhammad
Suggestion Needed !

My Visa was refused on 14 April under the section 214b at Karachi Embassy. Now I'm waiting for appointment but the issue is there are no slots available for refused category in Pakistan as I'm planning to go for August Intake.

I have applied my student F1 visa but unfortunately appointment is not available any time soon


Can anyone help me book a slot or is there any other possible way out?
"
53,"
Date: 7rd October
Embassy: Karachi
Status: Refused
Don't remember the exact sequence but this was all the questions asked!
Vo: 
give me your passport and I20
VO: What degree are you going to get?
Me: Masters in Engineering Management.
VO: why this university ( St.cloud State University)?
Me: Two main reasons, firstly it offers cources such as Supply chain management, six sigma  and global engineering management which align to what i have been doing since last 2 year at my company (mentioned company name).
Secondly my brother is also studying in the same university and he recommended me this course.
VO: what's your plan after masters?
Me: implement what i have learned and work in the same place i am currently working.
VO: So you are working since last 2 years in the same company?
me: Yes
VO: You have done your bachelors in what?
Me: Electrical engineering.
VO: Who's sponsoring you?
Me: I have my saving since the last couple of years and the remaining my father is helping me.
VO: Your Visa is rejected on the bases of 214B and handed over me a white paper.
Please approve! I want feedback for my next step.
"
54,"
2nd Attempt
Visa status: Refused
Vo: New Young Clean shave Guy
Date: 10 August 2022
Me: 
Good morning sir, (friendly said).
Vo: Good morning, How r you?
Me: I'm Good.
Vo: What the purpose of trip?
Me: I'm going to pursue my Bachelor's in Bussiness Administration and Managment.
Vo:Where?
Me: Troy University, Alabama
Vo:whose sponsoring?
Me: My father but this time he transferred first year Fee in my Personal Account, I have ri8 now.
Vo: What he do?
Me: he's a contractor and owns the construction company with the name of xyz.
Vo: what he actual do?
Me: We made a houses,schools,parks,roads and buildings.
Vo:Any travel history?
Me: No, sir.
Vo: Any relitive in US?
Me: No sir.
Vo: what's ur plan after your degree?
Me: After getting my degree I have strong intension to came back pak and handle my father's businesses and expand into Extreme level.
Vo: Typing something
and said sorry i can't give you visa r8 now under section 214
Vo officer is new in embassy and he listens your answers and also react like conservation not like interview.
Suggestion: Answer your question briefly (jitna lamba ho sky). And talk like he's your Friend and then get your Visa ...
And always Remember
Jo hoga Manzoray khuda hoga
aur ese main bhtri hogi
Believe me you get your visa easily.
Best wishes for applicants 
"
